PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
97P0254,10.94,0.15,0.17,44.92,1.71,0.01,9.66,7.48,1.46,9.94,0.29,0.68,0.02,0.01,7.48,0.21,0,0.95,1.33,0.24,2.47,0.03,2.012232792,1950.99,16.105,,,0.285178942,216.2249687,1.841869001,-0.995115703,-0.278617099,4.767766774
97P0393,3.42,0.06,0.14,62.01,0.58,0.02,9.73,3.11,0.97,2.57,2.44,0.21,0.01,0,10.32,0.07,0,0.95,0.56,0.16,0.64,0.26,1.134622726,669.78,16.14,,,-0.579818495,-144.0183009,-0.913197343,-0.09932403,0.083563801,0.658934724
97P0394,2.32,0.04,0.06,68.97,0.5,0.02,4.76,0.48,0.95,0.58,1.76,0.15,0.01,0,11.48,0.06,0,0.47,0.09,0.15,0.14,0.19,-0.733969175,666.28,16.03,,,-2.407945609,-200.7786574,-1.053963156,0.785844006,0.379504638,0.436280849
97P0465,4.87,0.08,0.2,69.9,0.73,0.02,13.6,5.79,1.26,2.59,3.16,0.31,0.01,0.01,11.64,0.09,0,1.33,1.03,0.2,0.64,0.34,1.756132292,306.7,10.385,,,0.029558802,-319.2257562,-0.972552814,-1.358803591,0.045924826,-0.048678124
97P0466,3.03,0.05,0.14,73,0.54,0.02,10.59,3.3,1.81,1.36,2.71,0.19,0.01,0.01,12.15,0.07,0,1.04,0.59,0.29,0.34,0.29,1.193922468,273.48,10.62,,,-0.527632742,-275.8345157,-1.483148843,-1.237680875,0.382336575,-0.066815131
97P0471,3.43,0.05,0.13,74.87,0.56,0.02,11.29,3.35,1.67,1.47,2.77,0.21,0.01,0,12.46,0.07,0,1.11,0.6,0.27,0.36,0.29,1.208960346,269.4,10.645,,,-0.510825624,-350.938864,-1.471566114,-0.634603496,0.543643408,-0.07222201
98P0147,4.95,0.04,0.04,71.84,1,0.03,11.56,0.12,0.41,0.78,2.57,0.31,0.01,0,11.96,0.12,0,1.13,0.02,0.07,0.19,0.27,-2.120263536,1314.86,9.595,,,-3.912023005,278.7176393,-0.115484694,0.523210544,0.72211524,-0.373082475
98P0148,4.44,0.08,0.06,71.38,1.21,0.04,12.02,0.14,0.2,0.55,2.27,0.28,0.01,0,11.88,0.15,0,1.18,0.02,0.03,0.14,0.24,-1.966112856,1325.28,9.065,,,-3.912023005,181.7497884,0.313094295,0.890171716,0.594030808,-0.507373862
98P0149,4.86,0.03,0.05,63.74,1.12,0.03,12.88,0.07,0.17,0.59,2.37,0.3,0,0,10.61,0.14,0,1.26,0.01,0.03,0.15,0.25,-2.659260037,1325.28,9.065,,,-4.605170186,161.5425368,0.357863111,0.99990382,0.452245968,-0.328741652
98P0150,4.13,0.13,0.06,70.79,1.22,0.03,13.71,0.13,0.56,0.86,2.61,0.26,0.02,0,11.78,0.15,0,1.34,0.02,0.09,0.21,0.28,-2.040220829,1308.47,9.775,,,-3.912023005,287.5127699,0.125999394,0.037938424,0.706002497,-0.71363211
98P0151,5.63,0.04,0.06,65.57,1,0.03,12.89,0.04,0.58,1.01,2.6,0.35,0.01,0,10.91,0.12,0,1.26,0.01,0.09,0.25,0.28,-3.218875825,1308.47,9.775,,,-4.605170186,254.0890678,0.06414906,0.235762202,0.647359818,-0.296362028
98P0152,2.7,0.01,0.04,75.71,1.1,0.03,8.92,0.05,0.33,0.41,1.31,0.17,0,0,12.6,0.14,0,0.88,0.01,0.05,0.1,0.14,-2.995732274,1339.64,9.205,,,-4.605170186,156.0235144,0.072096917,1.748848845,0.48289909,-0.0732986
98P0153,4.59,0.03,0.05,74.83,1.06,0.03,12.86,0.06,0.29,0.72,1.91,0.29,0,0,12.45,0.13,0,1.26,0.01,0.05,0.18,0.2,-2.813410717,1348.31,9.235,,,-4.605170186,199.9019381,0.225382919,1.198474745,0.587499758,-0.492269369
98P0160,4.42,0.07,0.11,77.63,0.64,0.02,10.38,0.65,1.17,0.83,2.09,0.28,0.01,0,12.92,0.08,0,1.02,0.12,0.19,0.21,0.22,-0.430782916,382.58,5.565,,,-2.120263536,-494.6428502,-0.742467424,0.219806109,0.748735054,-0.229336172
98P0162,2.95,0.04,0.09,48.95,0.38,0.02,9.6,13.07,0.28,2.56,2.84,0.19,0.01,0,8.15,0.05,0,0.94,2.33,0.04,0.64,0.3,2.570319528,386.07,6.14,,,0.845868268,-135.5280584,-1.031475074,0.005649178,-2.006767813,0.307643796
98P0165,1.38,0.03,0.08,34.95,0.22,0.01,4.27,13.39,0.16,3.33,1.12,0.09,0,0,5.82,0.03,0,0.42,2.39,0.03,0.83,0.12,2.59450816,386.02,6.165,,,0.871293366,-356.4707674,-0.704907459,1.229326276,-2.816718207,1.701825619
98P0166,3.41,0.06,0.1,74,0.56,0.02,11.08,0.87,1.1,1.19,2.58,0.21,0.01,0,12.32,0.07,0,1.09,0.16,0.18,0.29,0.27,-0.139262067,387.97,6.21,,,-1.832581464,-379.2927244,-1.036831446,-0.056604613,0.650131837,-0.273665235
98P0362,2.7,0.01,0.02,73.67,1.05,0.02,5.53,0.09,0.05,0.19,0.39,0.17,0,0,12.26,0.13,0,0.54,0.02,0.01,0.05,0.04,-2.407945609,1457.46,14.36,,,-3.912023005,138.8548876,0.385113346,2.551592629,0.118515148,0.302818128
98P0552,3,0.04,0.06,75.28,0.48,0.02,3.97,0.26,0.63,0.47,1.71,0.19,0.01,0,12.53,0.06,0,0.39,0.05,0.1,0.12,0.18,-1.347073648,735.58,16.83,,,-2.995732274,-191.1719251,-0.960961809,1.15850931,0.498948117,0.353395477
98P0553,4.42,0.11,0.18,68.46,0.71,0.02,6.58,0.82,0.68,1.17,2.46,0.28,0.02,0.01,11.39,0.09,0,0.65,0.15,0.11,0.29,0.26,-0.198450939,707.5,16.65,,,-1.897119985,-177.1758035,-0.544230449,-0.309677042,0.415647466,0.233490853
98P0554,4.34,0.07,0.08,69.95,0.7,0.03,7.61,1.34,0.75,1.14,2.33,0.27,0.01,0,11.64,0.09,0,0.75,0.24,0.12,0.28,0.25,0.292669614,712.08,16.74,,,-1.427116356,-225.3984478,-0.698702977,0.472679793,0.543157969,0.345450985
98P0555,2.08,0.04,0.07,77.85,0.46,0.02,6.24,2.14,0.94,0.67,1.99,0.13,0.01,0,12.96,0.06,0,0.61,0.38,0.15,0.17,0.21,0.760805829,683.4,16.68,,,-0.967584026,-68.10631933,-1.322620682,0.663896199,0.349718518,0.039996079
98P0556,5,0.06,0.1,61.19,0.73,0.03,4.95,0.72,0.71,0.76,2.12,0.31,0.01,0,10.19,0.09,0,0.49,0.13,0.12,0.19,0.22,-0.328504067,616.77,17.18,,,-2.040220829,-430.9137041,-0.458677813,0.704961122,0.43383194,0.82818435
98P0557,3.7,0.04,0.09,61.72,0.59,0.02,10.84,6.76,0.5,1.04,2.07,0.23,0.01,0,10.27,0.07,0,1.06,1.2,0.08,0.26,0.22,1.91102289,610.03,17.295,,,0.182321557,-145.7433923,-0.482000449,0.474197503,-0.900062968,-0.395158035
99P0224,2.61,0.07,0.09,68.01,0.63,0.02,6.6,0.48,1.11,0.64,2.19,0.16,0.01,0,11.32,0.08,0,0.65,0.09,0.18,0.16,0.23,-0.733969175,860.2,15.705,,,-2.407945609,8.904784599,-1.03285696,0.384780114,0.55837454,0.355048467
99P0229,3.03,0.07,0.14,65.84,0.75,0.03,5.17,0.38,1.12,0.46,2.23,0.19,0.01,0,10.96,0.09,0,0.51,0.07,0.18,0.11,0.24,-0.967584026,811,4.525,,,-2.659260037,-86.95546647,-0.997017778,0.422379733,0.649987904,0.615831043
99P0277,3.08,0.07,0.1,82.21,0.51,0.01,8.97,0.78,1.36,0.76,1.77,0.19,0.01,0,13.68,0.06,0,0.88,0.14,0.22,0.19,0.19,-0.248461359,411.08,5.705,,,-1.966112856,-366.7201851,-1.172796027,0.320378796,0.712073402,-0.220100428
99P0279,2.78,0.06,0.05,76.61,0.63,0.02,9.52,0.39,0.57,0.62,1.81,0.17,0.01,0,12.75,0.08,0,0.93,0.07,0.09,0.15,0.19,-0.94160854,411.08,5.705,,,-2.659260037,-505.018616,-0.564705424,0.915441194,0.394408499,-0.462633837
99P0560,4.02,0.05,0.07,61.53,0.65,0.01,8.56,1.01,1.85,0.84,1.45,0.25,0.01,0,10.24,0.08,0,0.84,0.18,0.3,0.21,0.15,0.009950331,1231.54,8.615,,,-1.714798428,316.0013977,-0.60562097,-0.011424632,0.350492977,0.553552656
99P0612,2.69,0.06,0.16,63.56,0.44,0.02,8.62,3.23,1.37,1.09,2.48,0.17,0.01,0.01,10.58,0.05,0,0.85,0.58,0.22,0.27,0.26,1.172482137,347.37,9.285,,,-0.544727175,-249.2672701,-1.255162925,-0.752182636,-0.121783797,0.043079324
99P0613,3.13,0.04,0.17,62.22,0.43,0.02,11.06,7.43,1.17,0.91,2.77,0.2,0.01,0.01,10.36,0.05,0,1.08,1.32,0.19,0.23,0.29,2.005525859,347.37,9.285,,,0.277631737,-109.0744932,-1.214523635,-0.933005206,-0.844236754,-0.517958235
99P0614,3.01,0.06,0.12,69.71,0.49,0.02,6.6,0.95,1.52,0.82,2.81,0.19,0.01,0,11.6,0.06,0,0.65,0.17,0.25,0.2,0.3,-0.051293294,347.37,9.285,,,-1.771956842,-337.9946431,-1.663831805,-0.308122125,0.842031366,0.469588882
99P0615,2.77,0.05,0.11,72.03,0.46,0.02,6.41,0.87,1.85,0.75,2.99,0.17,0.01,0,11.99,0.06,0,0.63,0.16,0.3,0.19,0.32,-0.139262067,347.37,9.285,,,-1.832581464,-267.5267299,-1.984509038,-0.594894757,1.057850809,0.536530042
99P0616,3.07,0.07,0.11,70.7,0.48,0.02,7.58,0.87,1.33,1.25,2.9,0.19,0.01,0,11.77,0.06,0,0.74,0.16,0.21,0.31,0.31,-0.139262067,347.37,9.285,,,-1.832581464,-358.05305,-1.569410016,-0.242693933,0.824092989,0.402655414
Ngira20,21.59,0.2,0.069,47.26,0.83,0.0238,15.93,0.97,0.44,1.34,0.06,1.351994489,0.028192839,0.002430519,7.866178429,0.103918868,0.001931505,1.562377403,0.17296719,0.070990642,0.332506203,0.006369427,-0.030459207,,,0,0,-1.754653357,,3.914854689,-0.599436217,-1.047855575,-1.050166905
