cl_MAP,cl_MAT,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,Na2O,MgO,K2O,lCaO,factor1,factor2,factor3,factor4
1049.21,10.825,3.734288043,0.082694243,0.070074372,64.37348021,0.671978315,0.028189923,10.2833327,0.913896752,0.748761194,2.257267799,-0.405849474,-0.253614447,0.405439628,0.2533030587,-0.82118831
1088.98,3.03,4.999857129,0.045838665,0.13977296,55.70096257,0.627522936,0.015804404,11.47969016,1.168890686,0.988888889,1.408986869,-0.7503303,0.0214880371,-0.50372805,-0.082595054,0.3642152325
1054.95,7.21,4.904050722,0.036464335,0.10599144,66.20908877,0.910702252,0.030294475,6.218320423,0.691664645,0.600789386,1.806212505,-2.891287757,0.5737163362,0.261931447,2.1271519164,0.1464829591
566.25,5.87,3.905919445,0.128993877,0.071490432,68.10438503,0.536947456,0.018776172,10.31343284,1.23251112,1.399668325,2.046620889,0.4287579076,-0.812551461,0.2551686865,-0.263144127,-0.294400114
1028.17,11.34,5.331998972,0.033184611,0.083405504,69.36256684,0.735446205,0.026745914,11.77536369,0.672327807,1.057545605,1.795807734,-0.295599845,0.1170311196,-0.09194643,0.2630997319,-0.783525608
452.59,3.85,2.805118734,0.063786762,0.103798608,61.80941176,0.429858215,0.013372957,8.561685245,1.148267961,1.959535655,1.76243826,2.2751363408,-1.468832381,-0.709276017,-1.284216276,-0.206315443
1049.21,10.825,4.862209142,0.058341645,0.089234724,68.59851765,0.701906589,0.028704579,12.10953146,1.002923575,0.977149254,2.545242742,-0.48705423,-0.238345639,0.8087207203,0.4514261311,-0.739862215
1049.21,10.825,4.392267754,0.05308763,0.079828691,59.27121711,0.637934946,0.027946778,10.58891555,0.884023453,0.84574461,2.179012167,-0.548681456,-0.076200369,0.2110919923,0.244529768,-0.573530889
1049.21,10.825,4.183578873,0.087265197,0.077738971,63.88376043,0.717557965,0.03035256,9.834726998,0.772687694,0.718500829,2.123285146,-0.751816729,0.0633114312,0.3608351142,0.4391348595,-0.848510814
1329.25,10.67,4.655464786,0.070333298,0.084995708,62.36585241,1.081679733,0.026514926,4.135291895,0.206080334,0.076756219,1.801091435,-4.88323875,1.164997747,-0.114231907,2.9926560952,0.6660089091
260.29,23.145,15.80455765,0.338000228,0.438922526,29.4063052,3.28827997,0.086794015,19.043228,0.19585787,0.754361706,0.319745133,-1.494808881,7.5039616002,2.5407901044,-0.86997936,-3.008664335
3967.69,22.375,26.99945298,0.315707026,0.644225029,12.92586524,5.067861551,0.046914764,26.24680899,0.003857663,0.485880597,0.262697265,-2.176212115,9.8690875286,1.408484756,-1.92950962,-0.005863527
3967.69,22.375,25.29987616,0.226796802,0.679729653,12.04970481,4.792010008,0.045482912,23.01663518,0.006473918,0.625363184,0.253368269,-2.293637423,9.1866076499,1.0287427294,-1.479448462,0.3477396422
3967.69,22.375,25.2195759,0.24733898,0.632342036,10.83659465,4.833180984,0.043576928,22.58412432,0.013267287,0.551504146,0.235394531,-2.337167552,9.1773778503,0.9088431858,-1.476408807,0.4887796699
3967.69,22.375,22.89510439,0.285309455,0.687557816,12.50616852,4.437301741,0.042341574,26.12496811,0.017213267,0.603248197,0.18191923,-2.765734109,8.9680571209,0.9956748653,-1.882724099,0.0667308263
2280.65,16.075,11.1808576,0.156681508,0.245734396,45.55864312,1.915360487,0.014716622,11.43237151,1.557744321,8.521116859,0.311499492,2.0402088364,1.5157925378,-0.262401043,-0.673597507,4.1097996474
3349.24,9.67,7.662636713,0.083067408,0.079918054,51.13110802,0.793903253,0.011822234,13.76105044,2.174855102,3.161731343,3.993038188,1.0981697998,-1.365155008,1.818549313,-0.3356826,1.8170739585
1494.63,18.375,12.72427246,0.682421332,2.04600069,38.39589183,2.434418776,0.02673539,17.15902668,0.752486429,1.377607063,0.573672773,1.2103254951,4.8536934639,3.5073440854,-6.498249677,-2.618806959
912.58,6.3,4.59403641,0.182616925,0.398355887,61.86049134,0.773119706,0.021573998,13.34654348,2.030739329,0.974245814,1.817366446,0.4894603064,-0.220931492,1.4165664411,-1.160676676,-0.504282754
1187.81,6.05,4.97338372,0.139300137,0.402376615,59.97521932,0.821585952,0.025353291,14.96108435,2.354112732,0.937723537,1.751702062,0.5262721127,-0.081132762,1.6792363499,-1.084316145,-0.487638736
557.73,5.685,3.010373243,0.053808137,0.318285944,84.03759144,0.544537114,0.021098203,13.05214623,2.765282383,0.890169154,1.744831948,0.5871689308,-1.460549312,1.7606853924,0.0400292569,-0.390086805
6219.75,19.95,30.77228081,0.078673271,0.40317094,15.30957213,6.367244178,0.055437548,13.17877781,0.040333135,0.424224527,0.682932694,-3.23388962,10.24272664,1.3733782822,1.6380787842,2.00974471
5553.42,20.14,31.02974045,0.06197904,0.178955216,15.49197861,5.880400334,0.061191409,16.74645759,0.049602372,0.551907131,0.768582099,-4.053606558,10.293569756,1.4127067594,2.2125211939,1.9086845951
2335.69,17.525,31.32070414,0.183742029,0.504786608,7.160213904,5.514762302,0.087802242,9.322879275,0.039358404,0.583913765,0.204794603,-2.805462554,10.806080523,2.5185838703,1.3584850006,0.2249021698
1950.99,16.105,10.93825017,0.152176941,0.174214108,44.91629219,1.711724924,0.012900408,9.65697249,1.457647424,9.937052385,0.290302526,2.0123258985,1.1860352952,-0.537890949,-0.246856207,4.9707595385
1045.23,5.7,5.241776398,0.058265883,0.296292955,62.8741939,0.836096245,0.0276125,15.70428688,2.356294627,0.979614217,1.891522627,0.4120918599,-0.182271791,1.5852931793,-0.516393419,-0.394638541
946.77,5.86,4.253799791,0.186087553,0.290332087,65.82027773,0.713975191,0.020021967,13.92031293,2.047094115,0.967226619,2.713696527,0.4084206867,-0.785386873,1.8765146399,-0.808873943,-0.451886644
1316.76,13.63,5.978696156,0.0129123,0.034828672,63.69326203,0.61618015,0.00715926,16.29605139,0.050141529,0.172636816,1.300204795,-3.010256968,0.8958345683,-1.625350241,0.6022679927,0.2041231246
1658.37,24.94,14.30551075,0.368510586,0.405130779,44.03677005,1.026850709,0.016767527,15.3984659,0.056587141,0.248862355,0.192085291,-2.04038238,3.5598011038,-0.57698475,-1.756633516,-0.391234321
1189.6,15.205,4.013614614,0.010258822,0.027587974,66.7321369,0.60295246,0.014530596,8.48212167,0.099140046,0.260935323,1.070303578,-2.879428073,0.4210980486,-1.576360791,1.4107214672,0.1974913642
2282.95,26.83,9.983128613,0.061204302,0.137252464,65.13347594,1.498415346,0.019451574,14.80559229,0.069551152,0.605804312,0.484038068,-2.308623166,2.4864639402,-1.167756411,0.5437529829,-0.018321197
448.52,15.33,6.825278959,0.067918698,0.089821312,57.19700535,0.804170142,0.020126976,17.93859815,0.687424181,1.264510779,2.082158776,0.0262518529,0.5618219018,-0.160676699,-0.901740944,-0.567561417
1173.05,17.535,8.521304161,0.110271042,0.213783888,42.2973262,1.332276897,0.015939484,23.43019082,0.153929101,0.773797678,0.968196603,-1.239067457,2.6439770785,-1.159343257,-1.747992093,-0.50354484
1198.58,17.675,7.492994158,0.169280253,0.214013024,46.3886631,1.286071726,0.010401189,21.24012847,0.284404906,0.785903814,1.19840983,-0.968446485,2.0303405573,-1.002277839,-1.822800062,-0.341430329
1200.01,17.68,7.394481145,0.138419856,0.205764128,42.43935829,1.370141785,0.01094151,21.1424523,0.140989352,0.770978441,1.210938441,-1.279506891,2.2254902164,-1.211106657,-1.657324719,-0.197094238
743.34,10.595,4.539319516,0.07101765,0.035057808,70.37048128,0.546455379,0.018370931,11.9087474,0.796738105,0.934328358,1.679677147,-0.297860158,-0.307679141,-0.418110124,0.0332828456,-0.504855935
285.11,15.655,5.825278937,0.11362824,0.304980016,55.2631016,0.701918265,0.011346751,15.67919894,0.911982747,1.96119403,3.231538369,0.980199067,-0.597333208,0.6557367678,-1.58630103,-0.106519088
285.56,15.365,3.119960034,0.035121456,0.114109728,39.58673797,0.365471226,0.004592733,9.186850557,0.697263782,2.168325041,1.877364173,2.7582682057,-1.319276361,-1.8341661,-2.389925808,0.335597156
1010.5,18.195,4.604451058,0.180277659,0.094186353,51.28325775,0.646767306,0.022082939,11.31997922,0.153534169,1.223535655,0.953592338,2.3858441525,0.3558552268,-1.484263632,-2.560267168,-1.679806224
991.61,19.345,3.864390991,0.025012416,0.053718644,66.13473155,0.50017181,0.015774686,9.473672775,0.254597655,0.563363184,1.285217444,-1.19019444,-0.040263455,-1.368714142,0.3888679873,-0.338006387
772.3,17.74,4.0068817,0.022091654,0.044986271,65.13411123,0.429734779,0.016502769,7.958989231,0.090397628,0.487908789,1.167687026,-1.084595073,-0.038981384,-1.6208205,0.3785722809,-0.427996695
772.3,17.74,3.502906854,0.019238036,0.034528504,54.91552299,0.439779817,0.017491557,7.034267901,0.086580402,0.438499171,1.034668112,-1.29352007,0.1585581988,-1.877038806,0.3032998921,-0.192935034
311.64,8.915,1.838537358,0.035136951,0.125424464,36.51198717,0.286737281,0.008895043,5.340555451,0.131281844,3.68546932,1.049449464,2.7592481715,-1.021141505,-2.721879339,-2.146815935,0.6988108013
1201.18,10.66,2.520993009,0.01685891,0.070238761,76.82275264,1.040750055,0.032210496,11.59665085,0.140482135,0.383947867,1.630497664,-3.467573815,0.9660557093,-0.092186621,2.1287303194,-0.842211417
280.42,15.665,3.122533668,0.044934804,0.08248896,63.61005348,0.463052544,0.012022153,10.58284527,1.306240733,1.111276949,2.768582099,1.7998465184,-1.769434704,0.0247337786,-1.016935816,-0.369071079
284.57,15.605,2.649556821,0.034475841,0.090279584,52.83165775,0.376146789,0.004997974,8.627432458,0.876937593,1.110945274,2.279604867,2.3989764844,-1.763669203,-1.250062522,-1.81262576,-0.19251855
464.49,3.12,3.374892839,0.069984666,0.118692448,69.55272727,0.397831526,0.013778198,9.68562252,1.106887721,1.632504146,1.712203349,1.1864322116,-1.205954961,-0.453063284,-0.666099784,-0.26182282
1201.23,17.665,6.553617529,0.243913347,0.234176992,51.16085561,1.149791493,0.012427394,14.90969205,0.318641326,0.964842454,1.032887604,-0.403996217,1.4926276234,-0.86928434,-1.698884077,-0.445166023
1206.13,17.375,5.693451654,0.11879316,0.148480128,57.87871658,1.163803169,0.012427394,14.97014925,0.613829357,0.727860697,1.624623539,-0.368362748,0.7165550426,-0.628170174,-0.901923888,-0.279638679
1037.4,12.33,6.707749646,0.09296856,0.122129488,74.59101604,0.647873228,0.020126976,12.30587568,0.668958081,1.062852405,2.257920732,-0.643843824,-0.065678271,0.326006925,0.2862035176,-0.523618751
867.66,8.595,5.029518268,0.093114469,0.14598942,65.9461369,0.600100083,0.018106173,12.00846023,1.067682976,1.472084577,2.723717624,0.1247591278,-0.714973164,0.6173432865,-0.212401792,-0.187406976
755.98,10.765,5.154561165,0.135450027,0.056596592,75.0457754,0.541117598,0.020802377,11.20649915,0.931257582,0.851907131,1.788579689,0.0032147631,-0.35681575,0.1218830232,-0.078377172,-0.821150634
1269.2,16.325,5.486584335,0.049370179,0.106154126,64.29910802,1.133507923,0.014619749,19.73315511,0.058040167,0.317373134,0.995107818,-2.017184078,1.6133114868,-1.323966774,-0.268798514,-0.699668541
1096.9,13.455,4.806262616,0.028794429,0.045598064,74.97048128,1.027522936,0.017290288,8.532779142,0.104326729,0.265008292,0.60595109,-1.650592457,0.7276244623,-1.603379495,0.9433693469,-0.400480796
1220.22,12.36,3.133107017,0.042134126,0.169205479,72.19624385,0.672777314,0.023718763,5.455123748,1.205906456,0.574835821,1.329594025,-1.173009129,-0.435218571,0.0059543334,1.1424039833,-0.120455214
1219.59,12.27,4.320459059,0.069679936,0.127028416,72.53303957,0.814020017,0.020014859,6.912497638,1.458755897,0.816300166,1.813632093,-0.71646324,-0.611725123,0.4328582045,0.9391310456,0.1979802906
1229.19,12.01,3.93919368,0.054435674,0.10306079,70.0119508,0.823694746,0.023833581,6.639433214,1.754890147,0.986638474,1.60262378,-0.282281589,-0.662437647,0.5157692544,0.8813507124,0.209532781
1293.87,8.49,5.184282355,0.044277568,0.133616076,58.18762139,0.746425354,0.010849656,7.545529945,1.564496563,1.042580431,1.525541501,-0.172109286,-0.609651256,-0.372829287,0.132429784,0.9683311656
482.51,8.44,1.998764699,0.043766241,0.249068541,63.13361497,0.371963303,0.014415777,7.468140941,0.845507481,2.597414594,1.893228527,1.8789205153,-1.496463087,-0.625753745,-1.0623611,-0.101779813
609.68,6.26,2.852360657,0.124892931,0.150507982,67.64008556,0.387654712,0.015350534,9.263423389,1.493881925,0.701542289,1.891532346,0.1142170228,-1.111579589,0.2461357646,-0.299455416,-0.28634822
818.27,5.135,3.870746438,0.034604964,0.041931888,80.62096257,0.645371143,0.032284209,9.247307765,1.148133172,0.87960199,2.066016143,-0.136114675,-0.633943158,0.7147421547,0.9640215304,-1.05031533
1067.97,10.205,2.749598805,0.013340525,0.05141764,90.5678693,0.793445513,0.024340338,8.640146975,0.082931155,0.319164284,1.080269242,-5.125828324,0.7686560123,-0.500318852,3.4588510529,-0.047458302
1193.81,11.17,3.283129524,0.097041279,0.058288092,85.87203733,0.720904033,0.019040085,9.729838485,0.303625625,0.466219816,1.736404613,-2.662465469,0.0207742751,-0.19618664,1.6691135668,-0.520547756
1170.62,10.34,3.535811555,0.041402094,0.091546078,76.59885701,0.939944817,0.025628655,9.501351708,0.619929245,0.491204461,1.528099104,-2.626158212,0.4253030913,-0.041080097,1.7753713764,-0.316549172
1262.08,9.89,4.555838954,0.08872199,0.105222954,66.2185901,0.922912761,0.019799777,11.65744533,0.314634214,0.554325794,2.514041588,-2.425597818,0.3960008948,0.1310686846,1.0056232286,-0.206080448
1286.26,10.33,2.864214835,0.019062456,0.047245657,77.16574077,0.932416636,0.030613391,8.937964145,0.422152728,0.404115594,1.83688429,-2.740903359,0.3674914611,0.0727565976,2.0785211898,-0.639015308
1328.03,8.4,3.867314926,0.012395808,0.044910656,78.46759358,0.908590492,0.026340673,9.433780465,0.200835692,0.47827529,1.390916757,-2.897537223,0.6401866397,-0.51165715,2.0060398776,-0.457987389
1304.94,8.555,4.036173951,0.060558687,0.030475088,82.95508021,0.980817348,0.027556396,8.912714906,0.158511929,0.489054726,1.359474762,-2.912882789,0.7332855211,-0.31983162,2.0842804074,-0.629493596
1439.41,12.925,3.571060987,0.038866023,0.084092912,73.54609626,0.879232694,0.020532217,10.40544115,0.148267961,0.391542289,1.849174798,-2.643406682,0.3966794228,-0.486101102,1.4225334748,-0.394473814
1499.98,11.94,12.94824163,0.120342636,0.349890672,55.73197861,0.654211843,0.01796569,14.97940676,0.452352069,0.814427861,2.224310324,-2.07038288,1.5495345148,0.5177039902,-0.093917811,0.2000537978
406.52,15.625,2.2876752,0.047000772,0.102882064,68.67572193,0.418181818,0.017020127,7.621575666,1.110796603,0.844941957,1.952174437,1.8778896423,-1.585845176,-0.433294203,-0.874201584,-0.903604326
1174.47,17.525,3.190592006,0.039382515,0.010769392,45.04855615,0.87089241,0.010131028,10.55847346,0.444264726,0.369817579,1.315986026,-0.920218357,0.2911672576,-1.824075024,-0.413572737,0.2854923036
1206.12,17.375,4.958393016,0.095421897,0.095549712,63.02010695,1.004503753,0.010401189,14.0164368,0.818439143,0.837313433,1.817009999,-0.0892666,0.0467944355,-0.551573595,-0.654329974,-0.134088504
1231.54,8.615,4.020813642,0.047408801,0.073286858,61.53303529,0.647841535,0.012565176,8.558210845,1.850483893,0.840587065,1.451715456,0.0120909658,-0.889522012,-0.211450676,0.1285551681,0.696017331
1235.44,10.605,2.641955294,0.012707879,0.054694724,78.56405934,0.767303486,0.022007469,6.68287577,0.156738009,0.243204375,0.827720894,-2.843606969,0.3812644655,-1.19124079,1.9334524817,-0.354407972
1096.2,13.355,3.932370689,0.00645615,0.113193184,82.19614973,0.88707256,0.019181413,6.505195541,0.071707777,0.268656716,0.133598362,-3.480260589,0.9250421183,-1.574265982,2.2236463092,-0.014488913
1158.6,13.76,2.478277149,0.024149875,0.070679291,71.52454545,0.74634362,0.019285425,7.069372756,0.342199757,0.278900498,1.528803759,-1.616659782,-0.182317303,-0.898964411,1.0669734142,-0.431501371
1313.27,9.5,2.126864502,0.055192335,0.050565732,64.62758289,0.291474562,0.008372282,5.212344606,1.7012778,0.346266998,0.95469582,-0.012484156,-1.423935401,-0.95966639,0.1293793818,0.5150642297
1334.77,9.51,2.515403258,0.051764119,0.062643491,60.29061818,0.291145955,0.006863434,5.905361799,1.841599946,0.536290216,1.564239248,0.0107470273,-1.632955736,-0.546795637,0.0834653729,0.834348954
1368.78,12.73,2.90748791,0.083312742,0.096869535,58.38541604,0.38265221,0.005030393,8.195665974,3.392042054,0.533338308,2.406289604,0.1620905166,-2.34893727,1.3091168425,0.203815684,1.7030369071
607.01,9.01,9.835353374,0.200893437,0.363686951,46.03106738,1.323100917,0.002188302,13.68727187,2.575855237,2.748182421,0.801532346,1.6671786539,0.4348578671,0.3281185501,-2.016795955,2.0788968823
285.41,15.385,1.644123534,0.012266685,0.011685936,81.09026738,0.257881568,0.009320546,6.168524466,0.872085187,0.305804312,2.041802193,-0.598002465,-1.793665138,-0.70496323,0.9097311333,-0.172210696
506.28,17.345,1.016758672,0.014914998,0.024671073,71.5319615,0.185127606,0.009486695,2.763153221,0.166899852,0.168970149,0.635447536,-1.53204142,-0.863918793,-2.303536521,0.9693924731,-0.050720443
289.67,10.62,0.918358613,0.043772697,0.04239016,81.60684492,0.252376981,0.006213697,3.822029095,0.00997439,0.095688226,0.10107216,-3.856608308,-0.216004907,-2.372359575,2.1650977409,0.4492944458
506.28,17.345,0.925540483,0.013991768,0.022045175,83.99062674,0.174907423,0.008179117,2.779884753,0.16788516,0.216545605,0.597831587,-1.580720809,-1.109406886,-2.169688559,1.3190161048,-0.192019841
1368.78,12.73,2.960038669,0.074199241,0.098132075,56.63663316,0.434942452,0.002485479,6.646077839,3.266333738,0.649608624,2.756013733,0.361058992,-2.590574819,1.252966765,0.2169066144,1.9226349907
946.12,4.34,2.796757281,0.045181429,0.164998542,56.28486631,0.372221852,0.002954208,8.360872851,3.517851462,0.567850746,2.768933863,0.6951443449,-2.721432941,1.4598457479,-0.098430694,1.7591516549
1368.78,12.73,3.31572069,0.157051014,0.179640333,59.64817754,0.452665555,0.004900716,6.357655394,3.45556544,0.661102819,1.926899169,0.4167207649,-2.12451413,1.3540622159,-0.099382894,1.6687262568
1177.84,16.885,0.213754652,0.000774738,0.0515556,85.87807487,0.206338616,0.00715926,0.83827697,0.00714382,0.036318408,0.097699072,-4.597222056,-0.446994375,-2.355522765,3.0678893451,0.7507808261
284.08,15.65,4.095796486,0.065594484,0.10425688,59.56064171,0.646371977,0.005808456,13.59229171,1.916700364,1.025041459,3.502228647,0.98276983,-1.805852759,0.9336898924,-0.783265651,0.5156143276
284.08,15.65,4.057763886,0.062753778,0.092112672,61.01475936,0.650041701,0.007429421,14.03155111,2.035314732,0.852736318,3.488374895,0.8078923336,-1.771544294,1.1023097431,-0.626109844,0.4365010885
280.66,15.665,2.892622311,0.041448483,0.065074624,68.05283422,0.45087573,0.008104822,10.04855469,1.416093813,0.891044776,2.870015661,1.5617852784,-2.063297635,0.0596290976,-0.738296026,-0.174672642
460.15,3.315,4.21303984,0.095680143,0.175747312,70.5773262,0.328940784,0.013237877,8.359342528,1.288313789,1.441625207,1.783520058,1.3496518698,-1.346576266,-0.136093882,-0.747584659,-0.253239569
772.3,17.74,3.214611165,0.016000922,0.023289383,70.36669091,0.351898249,0.014303661,5.032034763,0.078909557,0.277475954,0.897318395,-1.479702389,-0.312504899,-1.895272152,0.907050889,-0.245907902
1240.38,11.8,4.638001245,0.087648692,0.127518767,74.06532193,0.737808173,0.017499662,7.726346118,1.617777328,1.239993367,1.56602578,0.0818128585,-0.787274031,0.3149125654,0.4353633265,0.2399004019
1313.09,9.425,4.094229429,0.071758816,0.107819945,57.31650267,0.626417014,0.013402675,5.19631211,1.507317698,0.495913765,1.402753885,-0.315301592,-0.715807087,-0.464005091,0.2103485932,0.6197813274
1235.4,8.245,6.838298691,0.07602504,0.104346243,51.37348021,0.84058382,0.007184925,6.010330625,0.950303275,0.647472637,1.885382484,-0.873283811,-0.16238199,-0.742607826,0.2250279772,1.1693145554
1286.95,8.715,4.062932602,0.057506219,0.067395772,61.05266952,0.55375146,0.005699041,6.50167013,1.819466235,0.666800995,1.427088303,0.1236809571,-1.238359021,-0.57990187,0.0372529169,1.015935377
1170.52,10.34,3.633303694,0.071909439,0.117172917,78.46774646,0.72510182,0.016751686,10.7574666,0.585262278,0.552274668,2.498329287,-1.933227976,-0.413335062,0.2735633286,1.1377350053,-0.32776878
1170.62,10.34,2.011456478,0.008527825,0.056686099,80.9691886,0.610748922,0.019167604,7.470870682,0.556056238,0.298898746,1.090988016,-3.223727324,-0.07161873,-0.769444321,2.2294078612,0.0180249699
1307.16,9.58,2.211406369,0.029455481,0.057724145,80.26078118,0.726713231,0.024754127,7.079137168,0.22099592,0.278597993,1.296179349,-2.515880732,0.1096516314,-0.690066727,1.8252520251,-0.675755069
420.72,5.67,1.886903101,0.021692664,0.032537312,80.30930481,0.57381151,0.012697555,10.6106178,0.304353686,0.511608624,1.357185881,-1.416856048,-0.478018728,-1.232083513,0.775498561,-0.541081631
341.89,5.79,9.355858082,0.138892446,0.242659607,50.96785882,0.979085905,0.004473862,15.77926885,2.869649548,2.952318408,1.39266233,1.7765382813,-0.295885875,0.7625439244,-1.589406502,2.0551263016
284.4,15.575,1.874177908,0.02324214,0.026808912,80.94010695,0.304920767,0.003241929,7.095409031,1.03423642,0.402985075,2.347789423,0.068180558,-2.158383333,-0.620347711,0.4161083876,0.0015383935
936.79,7.065,5.795110221,0.042868836,0.072865248,62.60213904,0.810842369,0.027016075,12.32080106,1.739183178,0.927860697,1.675460788,-0.157844085,-0.006680444,0.6010976061,0.2650688087,-0.107430249
936.44,6.905,4.546182541,0.040157253,0.039182256,71.64898396,0.869557965,0.027151155,11.36935575,1.919665723,0.824875622,1.817009999,0.1103041768,-0.504972366,0.8602045721,0.5506702441,-0.290181662
1218.65,17.215,1.247211923,0.019626696,0.102194656,80.78802139,0.577981651,0.012022153,5.129605139,0.114570697,0.152404643,0.448259246,-1.791339567,-0.317247429,-1.974321199,1.108598388,-0.418745261
506.28,17.345,1.254429538,0.018808056,0.020768887,82.06221176,0.256440367,0.010829393,3.743536747,0.252733522,0.271868988,0.899290447,-1.314104588,-1.06322434,-1.809896249,1.1687285166,-0.32386922
402.33,7.915,2.303949149,0.042016624,0.096024024,71.6611893,0.473949958,0.024646765,7.96572832,1.613430381,0.735325041,2.710077099,0.4919385955,-1.605822114,0.9685282884,0.3845578397,-0.599012614
433.32,14.895,1.662545075,0.017474216,0.054011938,77.8407123,0.241959967,0.011857355,3.746493482,0.215941502,0.277492537,0.9104638,-0.518397735,-1.070515174,-1.892480124,0.5691830518,-0.58741983
1074.19,10.54,1.582879328,0.012864056,0.058845697,96.45457998,0.699730801,0.022351486,4.52871788,0.076313742,0.159612431,0.575387394,-4.538510447,0.2848770079,-0.984093002,3.4579666329,-0.183544943
1154.25,11.005,1.352014645,0.00633988,0.037353457,71.89923123,0.590870971,0.019964848,6.232169567,0.070045576,0.183392809,0.97750059,-4.479704295,0.4386457428,-1.299702179,2.6454928247,0.2745659508
775.73,0.33,0.65806121,0.006098479,0.054110466,80.3153369,0.559531276,0.078866676,1.661052333,0.295689446,0.008165837,0.607956873,-3.220031467,1.393224608,1.009026734,3.4948419026,-3.041613815
1112.59,14.62,6.804970123,0.116782715,0.18895242,46.44866524,0.684859049,0.012023504,14.1988362,2.803721526,3.287859038,0.947184677,1.541760549,-0.382134134,0.4116919899,-1.318002176,1.8847846802
506.28,17.345,0.977971139,0.014003389,0.032986419,82.29113369,0.159019183,0.007114683,2.99174948,0.147331177,0.228432836,0.602396097,-1.564428142,-1.096557397,-2.23951803,1.2032616557,-0.141291672
652.86,4.335,2.773703235,0.020373027,0.137401402,62.38872727,0.441904921,0.009702823,9.891966749,2.209113088,0.626527363,1.596976268,-0.356836954,-1.324616357,0.06278477,0.1917742835,0.8325018049
814.44,0.975,1.005218781,0.029292844,0.052909794,72.79762567,0.36016347,0.008892341,3.838607595,0.881291279,0.141583748,1.433536923,-1.818937739,-1.242728253,-1.068951127,1.353178819,0.4241957098
811,4.525,3.028189943,0.067659161,0.135444581,65.8437754,0.748088407,0.03095772,5.172745135,1.116700364,0.456674959,2.234841585,-0.966983693,-0.461621906,0.7125435712,1.0766534219,-0.522193571
1220.99,12.295,4.1202789,0.080891686,0.245131984,71.07749947,0.813869892,0.024906119,5.860428868,1.306329694,0.765965174,1.597038911,-0.79676392,-0.300931036,0.5273968058,0.809340784,-0.176923429
1332.07,9.55,7.609113692,0.062623364,0.148388474,51.28322139,0.989893244,0.021333243,5.356807104,1.426345869,0.765218905,1.156900373,-0.485694904,0.4231543555,-0.230104878,0.3857731545,0.786585725
1325.11,9.365,4.014635495,0.022968087,0.104778668,66.82005504,0.978539169,0.019239323,12.53788441,0.1845531,0.532618549,2.217881075,-3.319629579,0.6684388846,-0.263656731,1.5514795944,0.0563022714
1261.44,9.745,2.982398569,0.014569574,0.036189726,70.53208516,0.95251768,0.030617335,9.076143081,0.399527807,0.422287703,1.717391117,-2.724779428,0.5621787904,-0.158178341,1.8923646194,-0.501610263
1393.04,13.135,8.953388814,0.058750965,0.134731968,56.85262032,0.977814846,0.023639065,19.36633289,0.126566923,0.843946932,3.100951693,-3.522030009,1.6287058215,0.7203037235,0.9881900233,0.011786859
1470.77,17.915,3.623979204,0.035929766,0.161066568,68.64391016,0.744138449,0.031248143,4.36832798,0.653097452,0.27972471,1.591501024,-2.537469562,0.2568727376,0.1048572611,1.9184978124,-0.309266043
783.77,9.415,3.921312639,0.124297673,0.126130203,67.18817112,0.604166806,0.021054978,11.18749858,1.310026958,1.067598673,2.064089869,0.0275465275,-0.565801782,0.5180104283,-0.190320979,-0.445933952
783.77,9.415,3.685130192,0.120141204,0.149868692,69.59325775,0.622473728,0.022682696,10.50956546,1.451174013,0.945124378,2.13375256,-0.005760646,-0.684966809,0.7907314236,-0.009807122,-0.512496067
783.77,9.415,3.522023239,0.124422923,0.13716081,67.3513262,0.630895746,0.023734972,10.49974684,1.363276722,0.898179104,2.105895675,0.0109727575,-0.583639144,0.6911307333,-0.098220963,-0.612250426
636.35,5.795,2.554804174,0.123703708,0.150306342,52.3157369,0.352533778,0.014350939,7.559792178,1.164039628,3.012766169,1.353389953,2.2112801393,-1.158943131,-0.835762571,-1.544505857,0.3566144089
1074.19,10.54,1.334360194,0.012458298,0.064502753,95.75522306,1.012591081,0.03905037,4.315927272,0.072819577,0.170042454,0.549348831,-5.83607475,1.228219811,-0.153821371,4.5298641103,-0.494452526
3349.24,9.67,4.149699833,0.049970601,0.127399616,67.88042781,0.817180984,0.018911252,11.04364255,1.780428629,1.242288557,1.479701241,0.3770181983,-0.586455284,0.2379552982,-0.020401105,0.1178631441
3349.24,9.67,4.867743887,0.057072366,0.062554128,62.11379679,0.855212677,0.014183439,12.46835443,2.139911039,1.285737977,1.558125527,0.5951945652,-0.667506153,0.237272127,-0.271525793,0.6462792792
860.2,15.705,2.605803603,0.071182927,0.093537898,68.01393797,0.628700584,0.02191544,6.600130361,1.106717887,0.636263682,2.188229129,-0.726093346,-0.840974624,0.2588510219,0.7558032651,-0.235671891
1206.05,17.385,7.375464845,0.148233204,0.19820264,49.48534759,1.42969141,0.01080643,20.88418666,0.294918453,0.904975124,1.461390194,-0.837314724,1.8772226939,-0.83089558,-1.588648864,-0.290557435
420.43,5.875,4.175865118,0.138807225,0.118921584,67.74994652,0.584153461,0.021477779,11.63442282,1.469874646,1.581923715,2.363811589,0.8644888973,-0.880516431,0.844414428,-0.525103745,-0.446090309
