PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
79P0242,4.66,0.07,0.08,62.37,1.08,0.03,4.14,0.01,0.21,0.08,1.80,0.29,0.01,,10.38,0.14,,0.41,,0.03,0.02,0.19,-4.61,1329.25,10.67,,,,152.78544323,0.0412517844,-1.050198658,1.2212047447,0.9005687732
79P0338,5.16,0.08,0.09,64.50,0.74,0.03,8.89,1.13,1.74,1.12,1.73,0.32,0.01,,10.74,0.09,,0.87,0.20,0.28,0.28,0.18,0.12,292.31,8.38,,,-1.609437912,-644.0602596,-0.518320828,0.5014993603,0.258536197,0.6250080937
80P0229,1.02,0.03,0.06,42.06,0.16,0.00,2.69,22.63,0.30,5.90,0.73,0.06,,,7.00,0.02,,0.26,4.03,0.05,1.46,0.08,3.12,131.67,18.75,,,1.393766376,-329.4107597,-1.213818517,-3.323932098,-2.50360639,2.5942901419
80P0240,3.38,0.06,0.07,57.47,0.41,0.01,8.46,0.96,1.24,1.14,1.60,0.21,0.01,,9.56,0.05,,0.83,0.17,0.20,0.28,0.17,-0.04,448.64,5.315,,,-1.771956842,-414.6182366,-0.625306457,-0.180311087,0.1532082603,0.4190198862
80P0242,4.91,0.07,0.14,72.23,0.60,0.02,6.48,0.74,1.26,1.07,1.81,0.31,0.01,,12.02,0.07,,0.64,0.13,0.20,0.27,0.19,-0.30,448.72,5.335,,,-2.040220829,-491.2201834,-0.801395177,0.1637287231,0.8248090624,0.7618002433
80P0244,4.34,0.07,0.14,72.21,0.59,0.02,6.31,0.71,1.34,0.94,1.87,0.27,0.01,0.01,12.02,0.07,,0.62,0.13,0.22,0.23,0.20,-0.34,448.64,5.315,,,-2.040220829,-449.4035043,-0.993803892,0.263149595,0.8527825689,0.7586680713
80P0352,3.34,0.01,0.06,75.67,0.99,0.03,4.56,0.02,0.13,0.11,1.03,0.21,,,12.60,0.12,,0.45,,0.02,0.03,0.11,-3.91,1233.17,10.465,,,,88.889012812,-0.025254154,-1.467335449,1.4429526524,0.4307236764
81P0034,4.02,0.08,0.13,73.38,0.73,0.03,10.47,0.37,0.80,0.85,2.02,0.25,0.01,,12.21,0.09,,1.03,0.07,0.13,0.21,0.21,-0.99,1082,13.25,,,-2.659260037,130.3852264,-0.447041902,-0.00226154,0.8042530197,-0.178506182
81P0052,4.18,0.04,0.09,76.08,0.71,0.03,11.71,0.46,0.98,0.83,1.67,0.26,0.01,,12.66,0.09,,1.15,0.08,0.16,0.21,0.18,-0.78,1098.84,13.055,,,-2.525728644,143.23451682,-0.343848537,0.0388998754,0.7452880131,-0.388750878
81P0291,3.62,0.04,0.16,68.64,0.74,0.03,4.37,0.08,0.65,0.28,1.59,0.23,0.01,0.01,11.43,0.09,,0.43,0.01,0.11,0.07,0.17,-2.53,1470.77,17.915,,,-4.605170186,412.61345608,-0.548775508,-0.553998133,1.3952026949,0.8227038683
81P0760,3.76,0.07,0.13,74.38,0.57,0.02,10.64,1.16,1.03,1.03,1.91,0.24,0.01,,12.38,0.07,,1.04,0.21,0.17,0.26,0.20,0.15,408.77,5.105,,,-1.560647748,-452.3679235,-0.695603975,0.0615763686,0.5578945156,-0.178662855
81P0822,3.95,0.06,0.11,70.19,0.52,0.03,6.43,0.53,1.12,0.70,2.16,0.25,0.01,,11.68,0.07,,0.63,0.09,0.18,0.17,0.23,-0.63,793.38,5.03,,,-2.407945609,-80.95770866,-0.990581078,0.1702806305,0.8022726839,0.5599081356
82P0044,5.16,0.11,0.09,66.07,0.77,0.03,11.74,0.59,0.78,1.09,2.13,0.32,0.02,,11.00,0.10,,1.15,0.10,0.13,0.27,0.23,-0.53,1000.73,11.455,,,-2.302585093,26.466648283,-0.003857581,0.2705716911,0.159317409,-0.344265542
82P0272,38.64,0.09,0.39,3.88,6.74,0.05,15.22,0.09,0.02,0.23,0.16,2.42,0.01,0.01,0.65,0.84,,1.49,0.02,,0.06,0.02,-2.41,2327.69,22.27,,,-3.912023005,-2195.081515,10.901892262,1.9659781751,1.9238747444,4.5235846304
82P0820,14.31,0.37,0.41,44.04,1.03,0.02,15.40,0.13,0.06,0.25,0.19,0.90,0.05,0.01,7.33,0.13,,1.51,0.02,0.01,0.06,0.02,-2.04,1658.37,24.94,,,-3.912023005,8.3342775442,3.5827117236,-0.731754299,-0.793050555,-1.277842548
83P0357,4.26,0.03,0.07,73.97,0.68,0.03,11.24,0.48,0.96,0.77,1.55,0.27,,,12.31,0.09,,1.10,0.09,0.16,0.19,0.16,-0.73,1048.44,12.82,,,-2.407945609,71.373318401,-0.161858319,-0.057565263,0.5802653293,-0.392610732
83P0866,3.36,0.08,0.16,66.06,0.52,0.02,13.58,2.34,2.45,1.30,3.13,0.21,0.01,0.01,11.00,0.07,,1.33,0.42,0.40,0.32,0.33,0.85,225.17,9.22,,,-0.867500568,-281.7708295,-1.607848845,1.8118364372,-0.748573802,-0.259983739
83P0867,3.23,0.06,0.14,66.22,0.48,0.02,11.89,5.92,2.60,1.64,2.55,0.20,0.01,0.01,11.02,0.06,,1.17,1.06,0.42,0.41,0.27,1.78,227.11,10.09,,,0.0582689081,-220.977141,-1.713897618,1.2156802724,-1.082126235,0.1052734906
83P0880,15.23,0.15,0.53,15.36,3.33,0.03,17.29,1.31,0.04,0.63,0.17,0.95,0.02,0.02,2.56,0.42,,1.70,0.23,0.01,0.16,0.02,0.27,972.32,14.77,,,-1.46967597,-1476.977563,5.9000909891,-0.849472728,-0.299741932,0.5761996171
83P0881,15.65,0.28,1.10,19.82,3.76,0.04,20.85,1.49,0.07,0.99,0.27,0.98,0.04,0.04,3.30,0.47,,2.05,0.27,0.01,0.24,0.03,0.40,909.6,19.1,,,-1.30933332,-1502.663096,6.8025269306,-0.484240651,-1.896584648,-0.530478444
84P0211,15.48,0.03,0.11,33.42,1.29,0.02,25.02,0.05,0.02,0.66,0.06,0.97,,,5.56,0.16,,2.45,0.01,,0.16,0.01,-3.00,2558.02,26.405,,,-4.605170186,877.94200036,3.941014412,-0.035398623,-1.044244952,-1.71698781
84P0752,6.21,0.14,0.30,51.41,0.81,0.02,10.16,3.99,2.86,1.18,1.47,0.39,0.02,0.01,8.56,0.10,,1.00,0.71,0.46,0.29,0.16,1.38,173.64,10.465,,,-0.342490309,-643.8522608,-0.321654949,1.1204268629,-1.205972421,0.6633952467
84P0753,4.51,0.08,0.20,4.96,0.31,0.01,7.46,10.00,0.60,2.43,0.95,0.28,0.01,0.01,0.83,0.04,,0.73,1.78,0.10,0.60,0.10,2.30,203.71,10.64,,,0.5766133643,-712.7177951,0.5930602612,-2.198897629,-2.038022168,1.4522290959
84P0788,6.58,0.17,0.30,49.78,1.01,0.02,10.10,0.55,2.00,1.56,2.10,0.41,0.02,0.01,8.29,0.13,,0.99,0.10,0.32,0.39,0.22,-0.60,1110.08,5.91,,,-2.302585093,72.666381402,0.1188962277,1.1963342582,-0.452311621,0.8780205635
85P0316,5.05,0.06,0.10,62.97,0.73,0.03,13.15,0.78,0.74,1.31,2.15,0.32,0.01,,10.48,0.09,,1.29,0.14,0.12,0.33,0.23,-0.25,980.73,10.77,,,-1.966112856,7.1507970875,-0.034366593,0.1230379945,0.2404754134,-0.341178856
85P0667,4.46,0.07,0.09,66.05,0.74,0.03,10.84,0.86,0.73,1.12,2.18,0.28,0.01,,10.99,0.09,,1.06,0.15,0.12,0.28,0.23,-0.15,973.97,11.605,,,-1.897119985,17.233178521,-0.316502573,0.0238486464,0.5073153602,-0.04099302
85P0960,3.52,0.06,0.11,59.86,0.53,0.02,9.39,2.79,0.96,1.23,2.14,0.22,0.01,,9.96,0.07,,0.92,0.50,0.15,0.30,0.23,1.03,445.93,12.52,,,-0.693147181,-374.5751246,-0.673950391,-0.188421972,0.0366595841,0.2049464656
85P0963,2.67,0.01,0.06,80.85,0.28,0.01,4.12,0.20,0.12,0.20,0.89,0.17,,,13.46,0.03,,0.40,0.04,0.02,0.05,0.09,-1.61,454.24,14.93,,,-3.218875825,-537.9568597,-0.652525045,-1.48467294,1.6030643162,0.1446277808
86P0106,1.33,0.01,0.04,73.79,0.50,0.02,3.47,0.02,0.25,0.01,1.31,0.08,,,12.28,0.06,,0.34,,0.04,,0.14,-3.91,1127.15,13.605,,,,218.10344676,-0.906744671,-1.32465074,1.0982300414,0.7787933257
86P0515,4.15,0.07,0.09,78.09,0.76,0.03,10.44,0.33,0.76,0.82,1.94,0.26,0.01,,13.00,0.09,,1.02,0.06,0.12,0.20,0.21,-1.11,1091.97,12.45,,,-2.813410717,134.78258191,-0.499602776,-0.002512638,0.9835049869,-0.238476204
86P0559,3.68,0.08,0.16,65.00,0.48,0.01,9.93,2.77,2.00,1.21,3.01,0.23,0.01,0.01,10.82,0.06,,0.97,0.49,0.32,0.30,0.32,1.02,234.29,21.15,,,-0.713349888,-342.5003468,-1.621335835,1.2195791718,-0.35423774,0.2713573205
86P0705,6.71,0.09,0.12,74.59,0.65,0.02,12.31,0.53,0.67,1.06,2.26,0.42,0.01,,12.42,0.08,,1.21,0.09,0.11,0.26,0.24,-0.63,1037.4,12.33,,,-2.407945609,49.127788983,-0.19465876,0.284866855,0.6771277197,-0.418716314
86P0903,7.86,0.18,0.36,49.32,1.17,0.03,8.55,2.78,2.73,1.08,1.44,0.49,0.03,0.01,8.21,0.15,,0.84,0.50,0.44,0.27,0.15,1.02,262.33,9.22,,,-0.693147181,-786.2415125,0.3911734553,1.2926173881,-1.052982155,1.0594605281
87P0072,3.90,0.14,0.12,70.90,0.66,0.02,10.87,0.73,1.05,0.89,2.34,0.24,0.02,,11.80,0.08,,1.07,0.13,0.17,0.22,0.25,-0.31,841.95,7.425,,,-2.040220829,24.776290403,-0.617551323,0.447538204,0.1322021398,-0.424147717
87P0103,4.75,0.09,0.11,60.56,0.61,0.02,13.61,0.88,0.90,1.40,2.29,0.30,0.01,,10.08,0.08,,1.33,0.16,0.14,0.35,0.24,-0.13,776.46,10.66,,,-1.832581464,-135.8561488,-0.163686761,0.2295742386,0.0180270983,-0.391152033
87P0172,2.69,0.04,0.07,77.51,0.33,0.01,5.06,0.26,0.61,0.31,1.57,0.17,0.01,,12.90,0.04,,0.50,0.05,0.10,0.08,0.17,-1.35,1073.38,12.09,,,-2.995732274,198.35285257,-1.081079945,-0.677330423,1.3136250593,0.2864869744
87P0215,4.99,0.10,0.10,69.13,0.72,0.03,11.53,0.79,0.79,1.06,2.03,0.31,0.01,,11.51,0.09,,1.13,0.14,0.13,0.26,0.22,-0.24,959.82,10.77,,,-1.966112856,-7.611890385,-0.250966525,0.0870183647,0.544355098,-0.208113716
87P0270,3.31,0.04,0.04,73.63,0.33,0.01,13.18,1.81,1.93,1.37,3.68,0.21,0.01,,12.25,0.04,,1.29,0.32,0.31,0.34,0.39,0.59,186.33,10.22,,,-1.139434283,-239.426912,-1.989559753,1.7563330768,-0.479371796,-0.529375373
87P0271,2.49,0.05,0.06,76.22,0.35,0.01,13.11,1.65,2.40,0.87,3.71,0.16,0.01,,12.69,0.04,,1.29,0.29,0.39,0.22,0.39,0.50,192.87,9.695,,,-1.237874356,-138.0771594,-2.312111546,2.0788511454,-0.573508511,-0.675219876
87P0432,2.22,0.04,0.10,64.65,0.50,0.02,7.95,4.68,1.17,2.38,2.29,0.14,0.01,,10.76,0.06,,0.78,0.84,0.19,0.59,0.24,1.54,649.3,14.445,,,-0.174353387,-33.5032065,-1.315164212,-0.048394546,-0.159179593,0.8129514307
87P0456,1.02,0.01,0.02,71.53,0.19,0.01,2.76,0.22,0.17,0.17,0.64,0.06,,,11.91,0.02,,0.27,0.04,0.03,0.04,0.07,-1.51,506.28,17.345,,,-3.218875825,-440.5031345,-0.761876342,-1.78768151,1.3876350119,0.3883918065
87P0457,1.25,0.02,0.02,82.06,0.26,0.01,3.74,0.27,0.25,0.27,0.90,0.08,,,13.66,0.03,,0.37,0.05,0.04,0.07,0.10,-1.31,506.28,17.345,,,-2.995732274,-408.6818937,-0.961775094,-1.410581629,1.5714033724,0.180991564
87P0458,0.98,0.01,0.03,82.29,0.16,0.01,2.99,0.21,0.15,0.23,0.60,0.06,,,13.70,0.02,,0.29,0.04,0.02,0.06,0.06,-1.56,506.28,17.345,,,-3.218875825,-440.4357819,-0.89088445,-1.781640308,1.7147060912,0.2409584001
87P0459,0.93,0.01,0.02,83.99,0.17,0.01,2.78,0.21,0.17,0.22,0.60,0.06,,,13.98,0.02,,0.27,0.04,0.03,0.05,0.06,-1.56,506.28,17.345,,,-3.218875825,-431.0216031,-0.960283198,-1.727136949,1.7555698538,0.2583824245
87P0492,5.12,0.09,0.09,59.58,0.63,0.01,14.54,2.41,1.63,2.43,1.65,0.32,0.01,,9.92,0.08,,1.43,0.43,0.26,0.60,0.18,0.88,239.03,16.775,,,-0.84397007,-643.825248,-0.149511506,0.5213907086,-0.531259155,0.0122167863
87P0493,4.97,0.12,0.09,59.63,0.64,0.01,14.18,2.08,1.70,2.37,1.74,0.31,0.02,,9.93,0.08,,1.39,0.37,0.27,0.59,0.18,0.73,239.03,16.775,,,-0.994252273,-620.2594515,-0.079095678,0.6778019837,-0.813717976,-0.115114866
87P0494,5.12,0.09,0.10,58.18,0.63,0.01,14.76,2.57,1.71,2.59,1.67,0.32,0.01,,9.68,0.08,,1.45,0.46,0.28,0.64,0.18,0.94,304.4,16.82,,,-0.776528789,-564.2180086,-0.167794715,0.6183523793,-0.665670046,0.0827753533
87P0522,4.79,0.04,0.15,40.77,0.57,0.02,14.35,3.39,0.69,1.88,2.49,0.30,0.01,0.01,6.79,0.07,,1.41,0.60,0.11,0.47,0.26,1.22,442.04,8.59,,,-0.510825624,-421.4398157,0.0799387944,-0.148401346,-0.849246036,-0.23963507
87P0540,3.92,0.12,0.13,67.19,0.60,0.02,11.19,1.03,1.31,1.07,2.06,0.25,0.02,,11.18,0.08,,1.10,0.18,0.21,0.26,0.22,0.03,783.77,9.415,,,-1.714798428,-45.89661164,-0.485418464,0.4607591172,-0.096986953,-0.304258072
87P0541,3.69,0.12,0.15,69.59,0.62,0.02,10.51,0.99,1.45,0.95,2.13,0.23,0.02,0.01,11.58,0.08,,1.03,0.18,0.23,0.23,0.23,-0.01,783.77,9.415,,,-1.714798428,-15.6271987,-0.721286801,0.5951953304,0.0423357662,-0.206095083
87P0542,3.52,0.12,0.14,67.35,0.63,0.02,10.50,1.01,1.36,0.90,2.11,0.22,0.02,,11.21,0.08,,1.03,0.18,0.22,0.22,0.22,0.01,783.77,9.415,,,-1.714798428,-23.34902497,-0.611199787,0.4440307859,-0.05966332,-0.243343506
87P0561,3.49,0.09,0.10,66.72,0.44,0.02,8.75,1.57,1.24,1.09,1.78,0.22,0.01,,11.10,0.05,,0.86,0.28,0.20,0.27,0.19,0.45,447.24,5.23,,,-1.272965676,-360.9976672,-0.876029318,-0.038611831,0.293647812,0.2196451501
87P0563,3.61,0.08,0.10,66.31,0.43,0.02,8.65,1.60,1.17,1.12,1.75,0.23,0.01,,11.04,0.05,,0.85,0.29,0.19,0.28,0.19,0.47,447.24,5.23,,,-1.237874356,-374.3172498,-0.835348306,-0.084006999,0.3097607312,0.2514687651
87P0566,4.35,0.06,0.11,72.97,0.54,0.02,11.40,1.17,1.46,1.25,2.22,0.27,0.01,,12.15,0.07,,1.12,0.21,0.24,0.31,0.24,0.16,439.06,5.09,,,-1.560647748,-344.6727414,-0.916441647,0.6931375776,0.2225030451,-0.117440501
87P0571,2.67,0.11,0.13,68.16,0.33,0.02,8.52,2.71,1.79,1.41,1.71,0.17,0.02,,11.34,0.04,,0.84,0.48,0.29,0.35,0.18,1.00,620.47,6.085,,,-0.733969175,-33.7944897,-1.171535627,0.3281079131,-0.39085999,0.1985946089
87P0576,1.89,0.05,0.07,73.43,0.23,0.01,6.89,1.03,1.62,0.41,1.47,0.12,0.01,,12.22,0.03,,0.68,0.18,0.26,0.10,0.16,0.03,600.5,5.78,,,-1.714798428,-97.48473296,-1.418110536,-0.056240862,0.5252500425,0.1576705599
87P0625,3.26,0.06,0.14,66.38,0.42,0.02,9.44,9.15,1.41,2.21,1.82,0.20,0.01,,11.05,0.05,,0.93,1.63,0.23,0.55,0.19,2.21,382.63,7.265,,,0.4885800148,-195.113143,-1.225809476,-0.489177985,-0.831403099,0.3910575898
87P0647,2.17,0.03,0.13,17.77,0.27,0.01,6.10,35.93,0.08,0.72,0.59,0.14,,,2.96,0.03,,0.60,6.41,0.01,0.18,0.06,3.58,946.65,19,,,1.8578592709,904.1676136,-0.428159512,-5.69783275,-4.749987513,-0.215021088
87P0677,3.71,0.07,0.15,62.21,0.58,0.02,9.31,2.48,1.06,1.10,2.24,0.23,0.01,0.01,10.35,0.07,,0.91,0.44,0.17,0.27,0.24,0.91,544.66,13.455,,,-0.820980552,-267.753041,-0.801578581,0.0224737004,0.1730576949,0.2170801263
88P0048,30.77,0.08,0.40,15.31,6.37,0.06,13.18,0.04,0.04,0.42,0.68,1.93,0.01,0.01,2.55,0.80,,1.29,0.01,0.01,0.11,0.07,-3.22,6219.75,19.95,,,-4.605170186,2434.5524307,9.5415419322,0.9759615286,2.5054987424,4.0695142811
88P0049,5.49,0.05,0.11,64.30,1.13,0.01,19.73,0.13,0.06,0.32,1.00,0.34,0.01,,10.70,0.14,,1.94,0.02,0.01,0.08,0.11,-2.04,1269.2,16.325,,,-3.912023005,-0.166195918,1.5884894727,-0.891381501,0.5019350457,-1.941128803
88P0053,3.58,0.15,0.09,66.18,1.13,0.02,11.94,0.10,0.07,0.26,0.96,0.22,0.02,,11.02,0.14,,1.17,0.02,0.01,0.06,0.10,-2.30,1269.2,16.325,,,-3.912023005,26.702381631,0.9951212117,-1.140586993,0.8404696722,-0.776728673
88P0084,4.11,0.07,0.05,69.93,0.70,0.03,9.09,0.79,1.00,0.80,1.55,0.26,0.01,,11.64,0.09,,0.89,0.14,0.16,0.20,0.16,-0.24,934.15,10.745,,,-1.966112856,-65.08191359,-0.317125088,-0.223883579,0.7669040023,0.1751361433
88P0152,4.86,0.06,0.09,68.60,0.70,0.03,12.11,0.61,1.00,0.98,2.55,0.30,0.01,,11.42,0.09,,1.19,0.11,0.16,0.24,0.27,-0.49,1049.21,10.825,,,-2.207274913,167.07170744,-0.508524125,0.5151828019,0.3597904215,-0.322893956
88P0153,4.79,0.08,0.10,60.56,0.53,0.02,12.32,0.84,1.11,1.12,2.45,0.30,0.01,,10.08,0.07,,1.21,0.15,0.18,0.28,0.26,-0.17,1049.21,10.825,,,-1.897119985,208.44016223,-0.485804102,0.4614627088,-0.0314357,-0.258871184
88P0154,3.73,0.08,0.07,64.37,0.67,0.03,10.28,0.67,0.91,0.75,2.26,0.23,0.01,,10.71,0.08,,1.01,0.12,0.15,0.19,0.24,-0.40,1049.21,10.825,,,-2.120263536,174.22948545,-0.577832997,0.1028823497,0.3993710227,-0.107136335
88P0155,4.39,0.05,0.08,59.27,0.64,0.03,10.59,0.58,0.88,0.85,2.18,0.28,0.01,,9.87,0.08,,1.04,0.10,0.14,0.21,0.23,-0.54,1049.21,10.825,,,-2.302585093,115.44223444,-0.295702642,0.0324972098,0.2893369984,-0.044282382
88P0156,4.18,0.09,0.08,63.88,0.72,0.03,9.83,0.47,0.77,0.72,2.12,0.26,0.01,,10.63,0.09,,0.96,0.08,0.12,0.18,0.23,-0.76,1049.21,10.825,,,-2.525728644,89.916164837,-0.352995716,-0.054704824,0.5865590326,0.009184597
88P0218,5.16,0.10,0.19,56.78,0.57,0.02,14.72,0.83,1.55,2.10,3.28,0.32,0.01,0.01,9.45,0.07,,1.44,0.15,0.25,0.52,0.35,-0.19,421.34,10.395,,,-1.897119985,-298.0151958,-0.839333064,1.4869188361,-0.579126417,-0.138167188
88P0249,4.15,0.04,0.08,65.21,0.75,0.03,9.36,0.41,0.96,0.66,1.92,0.26,0.01,,10.85,0.09,,0.92,0.07,0.15,0.16,0.20,-0.89,1462.87,15.94,,,-2.659260037,490.00592984,-0.340933724,-0.072756098,0.6324331097,0.0918869535
88P0250,3.98,0.05,0.07,66.37,0.72,0.03,10.58,0.65,1.25,0.75,2.11,0.25,0.01,,11.05,0.09,,1.04,0.12,0.20,0.19,0.22,-0.43,1419.85,15.97,,,-2.120263536,527.33425382,-0.529236751,0.3032064402,0.3766325756,-0.052589042
88P0251,4.40,0.04,0.10,65.30,0.79,0.03,8.69,0.32,1.01,0.63,1.93,0.28,0.01,,10.87,0.10,,0.85,0.06,0.16,0.16,0.20,-1.14,1423.2,15.885,,,-2.813410717,414.79727901,-0.309631461,0.0032871405,0.7152455639,0.302871951
88P0252,4.26,0.07,0.12,68.52,0.83,0.03,8.64,0.27,0.97,0.64,2.00,0.27,0.01,,11.40,0.10,,0.85,0.05,0.16,0.16,0.21,-1.31,1423.2,15.885,,,-2.995732274,436.25375721,-0.432934408,0.0817968977,0.7979182544,0.2562757916
88P0493,8.05,0.23,0.14,53.60,0.78,0.01,14.89,0.27,0.15,2.63,2.60,0.50,0.03,0.01,8.92,0.10,,1.46,0.05,0.02,0.65,0.28,-1.31,1146.54,12.575,,,-2.995732274,26.11098292,0.9077438302,0.4835296263,-0.488441903,-0.379597408
88P0494,6.28,0.10,0.10,55.01,0.74,0.01,14.30,0.21,0.20,1.20,2.79,0.39,0.01,,9.16,0.09,,1.40,0.04,0.03,0.30,0.30,-1.56,1146.54,12.575,,,-3.218875825,132.37559279,0.2550020759,0.122245885,0.1417810279,-0.596609442
88P0495,5.31,0.15,0.13,57.74,0.96,0.02,11.81,0.21,0.32,0.82,2.50,0.33,0.02,,9.61,0.12,,1.16,0.04,0.05,0.20,0.27,-1.56,1146.54,12.575,,,-3.218875825,90.536784817,0.3520153312,0.0564253738,0.1865330634,-0.407365749
88P0496,7.05,0.09,0.13,53.36,0.86,0.02,16.34,0.28,0.21,1.61,2.61,0.44,0.01,,8.88,0.11,,1.60,0.05,0.03,0.40,0.28,-1.27,1146.54,12.575,,,-2.995732274,36.755125668,0.7191662418,0.1755311005,0.020338832,-0.674817442
88P0524,10.45,0.06,0.08,49.47,1.05,0.01,21.91,0.15,0.03,0.27,0.27,0.65,0.01,,8.23,0.13,,2.15,0.03,,0.07,0.03,-1.90,1145.39,15.155,,,-3.506557897,-266.8394117,2.4896306411,-0.330472655,-0.370466619,-1.744194041
88P0525,11.59,0.06,0.06,44.02,1.14,0.01,20.53,0.07,0.02,0.22,0.18,0.73,0.01,,7.33,0.14,,2.01,0.01,,0.06,0.02,-2.66,1145.39,15.155,,,-4.605170186,-371.3482305,2.7666553728,-0.364413482,-0.331111974,-1.312070829
88P0526,9.05,0.10,0.07,48.25,0.97,0.01,21.96,0.14,0.03,0.30,0.35,0.57,0.01,,8.03,0.12,,2.15,0.02,,0.07,0.04,-1.97,1145.39,15.155,,,-3.912023005,-188.4599414,2.2557873832,-0.37626125,-0.463469934,-1.834347844
88P0527,10.86,0.08,0.08,44.93,0.97,0.01,23.84,0.14,0.02,0.27,0.26,0.68,0.01,,7.48,0.12,,2.34,0.02,,0.07,0.03,-1.97,1145.39,15.155,,,-3.912023005,-255.4198153,2.6952884011,-0.306816694,-0.677535648,-2.082939669
88P0646,5.53,0.04,0.09,56.29,0.64,0.02,15.49,0.71,0.74,1.22,1.67,0.35,0.01,,9.37,0.08,,1.52,0.13,0.12,0.30,0.18,-0.34,1020.01,12.515,,,-2.040220829,2.2711826565,0.4661471386,-0.15362243,-0.08843997,-0.771211929
88P0647,4.02,0.16,0.10,68.46,0.67,0.02,8.50,0.52,1.02,0.60,1.65,0.25,0.02,,11.39,0.08,,0.83,0.09,0.16,0.15,0.18,-0.65,1020.01,12.515,,,-2.407945609,86.366043476,-0.356638153,-0.069739511,0.4158744976,-0.025419395
88P0648,4.45,0.19,0.10,67.66,0.66,0.02,9.79,0.62,0.98,0.70,1.64,0.28,0.03,,11.26,0.08,,0.96,0.11,0.16,0.17,0.17,-0.48,1020.01,12.515,,,-2.207274913,90.599850698,-0.032637313,0.0260622993,-0.042245725,-0.420600285
88P0649,5.53,0.05,0.09,62.04,0.64,0.02,13.14,0.72,0.75,1.09,1.58,0.35,0.01,,10.33,0.08,,1.29,0.13,0.12,0.27,0.17,-0.33,1020.01,12.515,,,-2.040220829,-13.70014144,0.2504094927,-0.22739559,0.2806236652,-0.436063901
88P0650,4.49,0.12,0.10,64.50,0.70,0.03,9.25,0.63,0.96,0.67,1.69,0.28,0.02,,10.74,0.09,,0.91,0.11,0.16,0.17,0.18,-0.46,1020.01,12.515,,,-2.207274913,45.329818255,-0.11291469,-0.039898279,0.2652091342,-0.039340044
88P0713,5.59,0.08,0.16,64.14,0.85,0.02,8.63,0.41,0.81,1.20,2.87,0.35,0.01,0.01,10.68,0.11,,0.85,0.07,0.13,0.30,0.30,-0.89,922.19,8.08,,,-2.659260037,-77.42052962,-0.496648705,0.5604335612,0.7202339289,0.6041543015
88P0734,2.23,0.05,0.11,69.50,0.51,0.03,7.72,3.16,1.05,2.52,2.38,0.14,0.01,,11.57,0.06,,0.76,0.56,0.17,0.63,0.25,1.15,670.26,14.245,,,-0.579818495,-56.37180974,-1.369129996,0.1223580145,0.221048531,0.8684968897
88P0797,3.99,0.03,0.07,71.71,0.59,0.02,10.10,0.52,0.59,0.61,1.53,0.25,,,11.94,0.07,,0.99,0.09,0.10,0.15,0.16,-0.65,977.78,10.845,,,-2.407945609,10.224123935,-0.206427051,-0.475491231,0.6835939804,-0.408300463
88P0799,5.06,0.12,0.09,68.84,0.66,0.02,12.68,0.76,0.86,1.25,1.87,0.32,0.02,,11.46,0.08,,1.24,0.14,0.14,0.31,0.20,-0.27,984.97,11.075,,,-1.966112856,46.596729919,-0.031509745,0.1692005082,0.0731225363,-0.557810665
88P0831,2.77,0.02,0.14,62.39,0.44,0.01,9.89,0.70,2.21,0.63,1.60,0.17,,,10.38,0.06,,0.97,0.12,0.36,0.16,0.17,-0.36,652.86,4.335,,,-2.120263536,-66.58146848,-0.943595834,0.6802354674,-0.305995715,0.0396090043
89P0046,3.46,0.06,0.18,71.63,0.63,0.02,6.23,0.57,1.16,0.83,2.19,0.22,0.01,0.01,11.92,0.08,,0.61,0.10,0.19,0.21,0.23,-0.56,1583.48,19.64,,,-2.302585093,702.50748559,-1.068921171,0.242367777,0.9297423965,0.7100300952
89P0379,2.57,0.13,0.12,52.31,0.36,0.01,8.35,8.57,1.18,2.17,1.62,0.16,0.02,,8.71,0.05,,0.82,1.53,0.19,0.54,0.17,2.15,620.28,6.59,,,0.4252677354,-10.97167108,-0.762899559,-0.839937604,-1.287160896,0.4832892484
89P0399,5.26,0.20,0.21,71.81,0.50,0.01,4.83,0.03,0.03,0.04,0.17,0.33,0.03,0.01,11.95,0.06,,0.47,0.01,,0.01,0.02,-3.51,1431.04,19.22,,,-4.605170186,316.70016514,0.1918247317,-0.823132317,0.7545016862,0.2685214107
89P0598,3.10,0.03,0.03,78.31,0.47,0.01,11.00,0.09,0.11,0.31,1.43,0.19,,,13.04,0.06,,1.08,0.02,0.02,0.08,0.15,-2.41,409.54,5.77,,,-3.912023005,-556.2446842,-0.18991936,-0.924947206,1.0245867405,-0.977688127
89P0645,6.19,0.09,0.24,52.07,0.69,0.01,12.56,2.03,2.27,1.29,0.89,0.39,0.01,0.01,8.67,0.09,,1.23,0.36,0.37,0.32,0.09,0.71,422,2.17,,,-1.021651248,-576.3683401,0.2210080462,0.4448089082,-0.518887584,0.3459857727
